SNR (dB),P(fail)
0.0,1.0
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,0.999999999999
0.09,0.99999999999
0.1,0.999999999887
0.11,0.999999998885
0.12,0.99999999024
0.13,0.999999924095
0.14,0.99999947643
0.15,0.999996802303
0.16,0.999982734596
0.17,0.999917700718
0.18,0.999654059917
0.19,0.99871877436
0.2,0.9958210442
0.21,0.987995766647
0.22,0.969611803429
0.23,0.93210845679
0.24,0.865793485985
0.25,0.764330162962
0.26,0.630228368924
0.27,0.477370559658
0.28,0.327334450606
0.29,0.200710684897
0.3,0.108955398925
0.31,0.0519444925457
0.32,0.0216097716726
0.33,0.00780429635354
0.34,0.00243649890493
0.35,0.000655316595201
0.36,0.000151407554059
0.37,2.99788962581e-05
0.38,5.07664384159e-06
0.39,7.33977207005e-07
0.4,9.04675226117e-08
0.41,9.49415414245e-09
0.42,8.47419260479e-10
0.43,6.42700204273e-11
0.44,4.13839078625e-12
0.45,2.26078830592e-13
0.46,1.0471929571e-14
0.47,4.11054728018e-16
0.48,1.36670726785e-17
0.49,3.84746795837e-19
0.5,9.16722579726e-21
0.51,1.84806955539e-22
0.52,3.15122868534e-24
0.53,4.54351214654e-26
0.54,5.53762184429e-28
0.55,5.70349034339e-30
0.56,4.96251552232e-32
0.57,3.6462997763e-34
0.58,2.26162776704e-36
0.59,1.18363077452e-38
0.6,5.22421285934e-41
0.61,1.94352036982e-43
0.62,6.09034830882e-46
0.63,1.60643961117e-48
0.64,3.56369023187e-51
0.65,6.64276474589e-54
0.66,1.03935533297e-56
0.67,1.36347743418e-59
0.68,1.49778588976e-62
0.69,1.37582269364e-65
0.7,1.05516567474e-68
0.71,6.74524798254e-72
0.72,3.58760777635e-75
0.73,1.58448333994e-78
0.74,5.79863274766e-82
0.75,1.75440746707e-85
0.76,4.37769011653e-89
0.77,8.9854954265e-93
0.78,1.51294626064e-96
0.79,2.08362726398e-100
0.8,2.3398624023e-104
0.81,2.13560457364e-108
0.82,1.57879459524e-112
0.83,9.4198968542e-117
0.84,4.51909265434e-121
0.85,1.73634968639e-125
0.86,5.32142237433e-130
0.87,1.29531132516e-134
0.88,2.49319035952e-139
0.89,3.777271829e-144
